Factory,Value Stream,Stage/Product Line/SL,Component,Path,Create Date
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210521.000,2021-05-21,1.292336
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210526.000,2021-05-26,1.278646
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210529.000,2021-05-29,1.270432
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210622.000,2021-06-22,1.20472
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210708.000,2021-07-08,1.160912
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210717.000,2021-07-17,1.13627
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210804.000,2021-08-04,1.086986
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210811.000,2021-08-11,1.06782
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210813.000,2021-08-13,1.062344
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210820.000,2021-08-20,1.043178
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20190829.000,2019-08-29,3.020014
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200307.000,2020-03-07,2.497056
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200309.000,2020-03-09,2.49158
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200422.000,2020-04-22,2.371108
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200603.000,2020-06-03,2.256112
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200604.000,2020-06-04,2.253374
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200909.000,2020-09-09,1.9877879999999999
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201009.000,2020-10-09,1.905648
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201018.000,2020-10-18,1.881006
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201125.000,2020-11-25,1.776962
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201128.000,2020-11-28,1.768748
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201201.000,2020-12-01,1.760534
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201203.000,2020-12-03,1.755058
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201204.000,2020-12-04,1.75232
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201205.000,2020-12-05,1.749582
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20201212.000,2020-12-12,1.730416
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210110.000,2021-01-10,1.651014
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210112.000,2021-01-12,1.645538
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210117.000,2021-01-17,1.631848
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210119.000,2021-01-19,1.626372
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210122.000,2021-01-22,1.618158
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210127.000,2021-01-27,1.604468
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210202.000,2021-02-02,1.58804
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210223.000,2021-02-23,1.530542
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210302.000,2021-03-02,1.511376
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210304.000,2021-03-04,1.5059
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210316.000,2021-03-16,1.473044
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210317.000,2021-03-17,1.470306
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210321.000,2021-03-21,1.459354
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210324.000,2021-03-24,1.45114
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210326.000,2021-03-26,1.445664
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210330.000,2021-03-30,1.434712
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210413.000,2021-04-13,1.39638
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210511.000,2021-05-11,1.319716
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210512.000,2021-05-12,1.316978
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210520.000,2021-05-20,1.295074
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210526.000,2021-05-26,1.278646
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210608.000,2021-06-08,1.243052
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210622.000,2021-06-22,1.20472
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210706.000,2021-07-06,1.166388
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210717.000,2021-07-17,1.13627
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210718.000,2021-07-18,1.133532
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210720.000,2021-07-20,1.128056
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210721.000,2021-07-21,1.125318
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210725.000,2021-07-25,1.114366
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210803.000,2021-08-03,1.089724
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210804.000,2021-08-04,1.086986
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210813.000,2021-08-13,1.062344
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210817.000,2021-08-17,1.0513919999999999
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210827.000,2021-08-27,1.024012
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20210831.000,2021-08-31,1.01306
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,Sl0TargetBoxData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/Sl0TargetBoxData/20190829.000,2019-08-29,3.020014
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,StationData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/StationData/20190829.000,2019-08-29,3.020014
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,StationData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/StationData/20200307.000,2020-03-07,2.497056
BaP,HDEV6,/10_Load/SL01/010/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/010/OPCON_000A620/OpconData/ARCHIVE/TypeData/20190829.000,2019-08-29,3.020014
BaP,HDEV6,/10_Load/SL01/015/,E-Plan_M4897,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/ARCHIVE/E-Plan_M4897/20200325.000,2020-03-25,2.447772
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20190801.000,2019-08-01,3.096678
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20200506.000,2020-05-06,2.332776
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20201008.000,2020-10-08,1.908386
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20201008.001,2020-10-08,1.908386
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20210216.000,2021-02-16,1.549708
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20210304.000,2021-03-04,1.5059
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20210325.000,2021-03-25,1.448402
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/ARCHIVE/PLC/20210615.000,2021-06-15,1.223886
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20190829.000,2019-08-29,3.020014
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200307.000,2020-03-07,2.497056
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200309.000,2020-03-09,2.49158
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200309.001,2020-03-09,2.49158
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200604.000,2020-06-04,2.253374
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200707.000,2020-07-07,2.16302
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200718.000,2020-07-18,2.132902
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200801.000,2020-08-01,2.09457
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200923.000,2020-09-23,1.949456
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20200924.000,2020-09-24,1.946718
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201002.000,2020-10-02,1.924814
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201009.000,2020-10-09,1.905648
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201011.000,2020-10-11,1.900172
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201017.000,2020-10-17,1.883744
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201018.000,2020-10-18,1.881006
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201111.000,2020-11-11,1.815294
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201119.000,2020-11-19,1.79339
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201201.000,2020-12-01,1.760534
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201202.000,2020-12-02,1.757796
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201204.000,2020-12-04,1.75232
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201218.000,2020-12-18,1.713988
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20201219.000,2020-12-19,1.71125
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210109.000,2021-01-09,1.6537519999999999
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210119.000,2021-01-19,1.626372
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210122.000,2021-01-22,1.618158
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210127.000,2021-01-27,1.604468
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210203.000,2021-02-03,1.585302
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210217.000,2021-02-17,1.54697
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210226.000,2021-02-26,1.522328
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210305.000,2021-03-05,1.5031619999999999
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210306.000,2021-03-06,1.500424
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210313.000,2021-03-13,1.481258
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210316.000,2021-03-16,1.473044
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210317.000,2021-03-17,1.470306
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210318.000,2021-03-18,1.467568
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210321.000,2021-03-21,1.459354
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210326.000,2021-03-26,1.445664
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210330.000,2021-03-30,1.434712
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210415.000,2021-04-15,1.390904
BaP,HDEV6,/10_Load/SL01/015/OPCON_000A620/OpconData/,CrossTable,D:/vdServerArchive/Ba/HDEV6/10_Load/SL01/015/OPCON_000A620/OpconData/ARCHIVE/CrossTable/20210511.000,2021-05-11,1.319716
